wallet_address,3LH7pDMG6maRkpHfQdN6hV36D6geFckDp7vTNDYTpump,5E8ifewWjdGPDCRdmvbua3YvV1QzjiZs63qJYwuFpump,7GCihgDB8fe6KNjn2MYtkzZcRjQy3t9GHdC8uHYmW2hr,8sxdRtLdtaYdHis1VSkCJoZUNVZXiaEKEUomzPRTpump,A4GoNqSZTvX4sSnRE1wFjEkemWm8jmbHhLgyCBAkpump,BPuNpj7eqg8R2z8jGxJqWZqxqoVritGsFpHTsNLHpump,DezXAZ8z7PnrnRJjz3wXBoRgixCa6xjnB7YaB1pPB263,EKpQGSJtjMFqKZ9KQanSqYXRcF8fBopzLHYxdM65zcjm,MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5
FNwLhFeeqBrYbtfyexN55LmZBmRYrWkPjHi8Vk4w8bh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FPdLQtY4SomivwRWdKV7jV9Y1nD6UwViBvGDguBr2tSv,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FPuTURmbgwBxUJHiJaGavHUwGxuWBRzfwh5UpvAHc98U,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FQWrNnfnJwJhvXpwZkZDKCCZProbbRao7ZV39vEc9sZ8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FQcEiHfbnThePjx75ybA26yjaZXnKDTs3WhkHntkyPjY,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FRCiLET8FfD2czh9Ldz7maBESdDcUpoWn37ePP5JQLEG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FRadt3kq3E2HJMFqfH4hytEAjZfLx8BkZjmvJ15W4WbK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FRs2MTUYLqWx1txVBbGiPfkbcxZtPLBLjGgF4uemsc1q,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FSCxqxG18a85CZBLNBpSgprN63CFksf9iVJX98cXSQnj,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FSFg9aQMS1Ed1TM1dg3Z4pR4AfWBEDsqnLW8kTtFvWxD,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FSHZdx73rEGcS5JXUXvW6h8i4AtsrfPTHcgcbXLVUD3A,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
FSKhxBGsAAtv5Daggutyaox3GZ4CzzCF8vbR1oYJ459Y,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FSMuWAsAEz8hPjLicibkAuThF2HNJZxKn8RTCJXgm3DY,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FSYEc7aqbX81g54JtNKGkPxgVFyKTPZdoiCSD2TxnPsf,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FSbiqUm3XCqQYqZ1mGugJcPArd18WvCbupVMpj3obXsJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FSgfYmVkzETybw68VuiPk8bvMtqSa8zkxSzge1bcoyuQ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FSxxZFsJcTtqUv4YjpBdGU9L9JtSkNVj9ndtQ6YpDJPn,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FTZGYndWM9Gmjt1mCQah1cahUMpwMv55cDcETxcRCpoE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FTjgBesxnZT31azn1JjLNSorfxdcQZYViBxLAtbbWd4W,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FTmZCZgz5DKNJ8doy7RnxBgnwqJNGCCVmNwT4KwEqniS,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FTtzzRN59Zxab1vLNKTm97VrK2a2KCMWgCX7eyH1ngxK,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FTxJdukSSzyJNqZKYVQvbVECvFnnckr1UPXC8jQaqiC1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FUVuvv52UWzc55z7gf69KwHbo2rTFuGYvnW2zMMMvEgB,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FUVx6g6wtCdDhegCVPqteVaKnYACdnLjuYq6jA8VPno8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FUYv1R7AD9GihhN95zztttu3ATEwLsJgzdHy8UfVb1yG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FUcKstD9SE2UKYAJX2n8Db9Gr6g5sjXzJhPMQPEQE7iG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FUdUUsv6sJH6YMt8A2ogTgw16espv4iFzY6ZyVDU7mtQ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FUkRxZt8Q9fFFuJnDpLPW2Bei2hkNqg5Kns6SXztcC8F,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FVK6Jyc2xjAw3GEqu5GhRnwWVKAxGkERShDKpUsy7CPn,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FVS7yzVc6iK1sfvuKoydpWDmYWLCZi5P2zuFMmjxEmYY,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FVTgHRXNKZz4JXg6bQ6nQ5VqiJ7QNYByKR2a5b4roybB,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FVZiAQMSfP24JDfuA6AHL5dyWPyPFGs9DC7TbYSUqHBd,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FWPi8QL4eWhn7DKy73VcgJUXkzYDp769eqxruyLz2qct,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FWaLUeQB4c1yoHuGpzVioVhZ4FtcHZtpRPgfbW6L7JK3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FWxVv6No3VBkG7caHqrkRNCf3Hywaqi2d1uWePLzVHZ4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FX5z1myknxXXKjezZT2EsburSSohjpMsGuHmC6snWKhb,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FX6JwbZVhp5mQPA3jwwq6ypTJG7Sauj4mc1LnyBH277v,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FXBSd53K1WeQhdcD5xkvJ3PBMJ6MXBFCnc1Qs2rq6mrW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FXKTMRiKkDji5x3pMamWUHiYz9ULppTaAMUpWeTQ4YwR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FXRRr7Ls73gGpyZCmmpWXfxPmS6u19QxUn4npZhS5pi5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FXxUgRrqrU8cDNiiGvLPRcyPCqXFQenZmS2uUwo4HAz3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FYBbQxDdqXVLAmNb8YWAn3ctA1L283ey7G7236hU94zg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FYTbGYnj4xkyAVKKdueddPE1XTrHQM1A5cqjBnPrL3TS,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FYa2TeQbRYa4oQ4M92hNL8HgWb1XSd88MV37sMvDQwzx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FYc1cNv9rdhUZnN7SpTvqD9CbD9f35a8SrpnZjofm5Ai,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FYt6zMq1Wk5VZFNZxvLGZW1mGrVfJ2yZf3ygGTAw6sX6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FZ1LDExHeAxqDJLF3kWqGSDL6jmBNvRvwyWpDkhrRjtA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FZ5twx5oG3f4nKgddV8ygt2TyvjPfCt4EGQ8FmPoHbDa,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FZMRmnKbd1ipJTKkAwk7izNg8MjadCYZdtH4s3tv98vQ,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FZY3QGEnnCATQU1oQ3AcKVuW7tKLJALE7aCbb1JQjvfP,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FZa9TsciQ86HnCdMC6RXexgkV1NzNtrP1ugdnVcoPtbP,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fa7spHQvNanTSyv39G9vJKJ4pfd82vWWDNnZQHNQoDio,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FaNnTUP54DfNTm96C8nWj4NA6NoBNMx6FsrkMHCwr4gX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FabedwXgMn3kRE1VNA8NgXYFLSAcwhbUFmiC3hGB9v8c,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FawnB1TQBfzZVNpG18KMKFuKVmJyn9stKvKL2DNWL4E5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FazjrXKDGg717bYAVWWZkbps7p12mviabvdNYb5oK8G,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FbDTssHEHFR4shpPLdRZBUMD9GGG3UoawF89NMitYCB8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FbfHhdedE8fKtShsrGNRzFz9NW79nEXdHvDqM148Djjn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Fbhm3uyHibVkjfpNQ4RCRWSyxMueLSuMDx7hb48vfhmn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FbidZsQ8cAiXFsWuiiuNJQzAP2nvAMzjnRWcNPk79qqj,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fbks1QjPYwa1K9Y4Dfy5QS6kPECYSkMyNXL7CqUBPf56,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fc9aaa5MRwbUYKTt8PaeL2vHukUCbSK96R64RjdQTXWB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FcRumWqithRvYnLX4zZt6feoywK2K2MTevVFTeDsDh3G,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fcdcj4jrvw4PrgmUNyErR7sk3HGJqEcZQjZnsTGJWG4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fcoi7XdjgVRaHLBmEYJmi1FS8woCY4hgLtK26ahAfRoC,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FcvvJvHU1jk5Y5JqjsuoSwzqgiqTAdxmzbggYmVQWJMD,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FczdyuBWFwDmqyts7aPYhgmyLsPTCtSNvHy1komTGEYw,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FdPbz7qBnGynVwibjPZDy6VRXU56kFNics8QGitW32TY,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FdZP8uApvctsdQJNZQzt8y2i9Mcpsu1icWm1tvK4zcrz,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FdiKvfBe95fW1jg9V1MJSY1D9dnJhqa3v6fwXRZDFdYj,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fe2yfZuhtZHsDe3b6oH83Xu2WJ6pkrxhdATj93Adg7Gf,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fe6CdD28iR7wH3XGt6ukfBfNcZRisEUfKjBvHC4Ym5Ma,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Fe8FvVgT6T9bGrrrg2mfszJyPzqgWiGk6U727aiN7TGE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FeADZUsc1d2pAkYvsBgoJwFaWAABG8aWJenCMKYSWyjs,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FeDh9B3LamKiBEBFTggV2Yhtt2bycDjRmRxQyhVFpNc2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FeEGzrR8dvfeVAi77omQJ2fUGPeMDCKSw2uScDRAH4Wy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FeXvE9rgsXcj7B5thPdCxLL2C3dxBNw761zmoMxT2gjn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FeXxvLUypzWcZomJUKS4miASSWtN8YydZT521pRPaJow,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FemjyGT8dbSV57oFiC7x6imZWWJhiwUZ79THXPt7L8GC,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Fep5Zig6zrRPgjcF89yNTb2YWjc422fMxfD7TCWmrKcR,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ff8QSzrsZXoY8syPjGF53vvpsN3dFNQwE5R26PztZWuX,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ff9drxnUKAfwvjFf7WkXKia3stiCs1CcsEopZn8vndA9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FfPyiAGZzXhdfhmBvAYfznw6jn8NXXH7c36iPjn2hxs1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FfTW1ehef2vvc7Da9LiTav3t65GUxhWkHUGwPBYbdsMz,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FfmcJ5Nio48mtYvtNomUa6bh7uFS21EnMACw1qUgQ3Ro,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fg2mw6NWi8uaNfAZTyT3g4ttreosXDBVkgqXjH7KAwMz,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fg35GX54fwsWQy5KEYVaij2x8NCKbFHL4Qzpk35GN79k,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fg3k5BQNNaMDHxoaXmwRYE6ZvYfgBEGVauGxNs4Wi5WW,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fg4otaB2v89CJvfd3c5kJE7JBokfaXsGufBP1kE5QH9n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FgEAnXY5LFLFh5xQJEMCAT2mBJ4sWAovW32e8TRb2HEG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FgHkrucezEszspqddqrRHqbDYsbexYi7Dj2Euwzq6RDE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FgPNn8qUdqpg7Eyze2FrJFT1rwzarEZspxbjqA2nXV6n,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FgYjU3oBY3u6RUuvRPY3B6J2DQ7VptHrXQYbhT9afpTc,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fgd6pajF6G2BamBhHXtjmzRRb8Fmeskg6vZWLdcMMhtY,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fgh4Up9H9PrE6zffiaYVFFdPf5wysGRucntgsm8J7YzN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fh8br52TCgWU7p513FbULdjGJ9MWpS87NQoV1aCpGN2J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FhCHX7pfybLGBty2mpKKoapP9XYbNDhkwDLVGCBJjahj,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FhWtbwpNGMW2ZfWbjXEgZzLwgjH9fW1XnEfSrMVmj4tL,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FhZF8VpEMT4T13Lrx8o2AWF5cEfMtAkRNnFbMTuD1zVT,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FhZxib6SrgySw1g2iwAWHRDu2aHi4bZFz1dateEW4fo7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FhaR2YxtJqrt5ZnmYibo9fGxjczzRXavYSKFtSjv7CjN,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FhhAQYKGQr5gQPdd5v68rT1tR5dmH2nafm4b77YB96KM,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fhqu7gVkbESattF5knk9uJt3FijCJKTLaN18Bj5ziRAu,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FhwvVduxyYihBnpXSGSuq8AQP7RZA6GrYLTuMuhQNYiF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FiNmvDb7yJb5VgejuFmR8DUYBhz7EcQvMubj3zojn7mv,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FiTcMYy4xTPny9EqEXyT9pBvURcCwKsaNohCxgUdvdRB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FiTnJ8TVzjTbPnXDNh4yyCyUPW2wmyXkzhVe7tMJFitd,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FiVNi3L8SYnZS6hEzkcHHGymg9bQkvrzehP6PQK9vSsb,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FidKGMM3dKavzYExCuxJ2daV4PTFZPRAkM84gnieU4vE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FijG9KQBfMNretDwszEYMgkT2JBEoVCKjnwxbyifC5YN,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fiwf18Z1121bYKqYNw5WjHGK2AxmTSXGiuJoijX4ojdv,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FjZEteKLRQywjpnubReuqcm8sF1Z2RQvsFicm41nMkCr,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fjswd2XtU3vV11Ncr3PAFAB7ocfDKJgcbn3tATynMcw9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FjtW7bwDEY5P7dGwKWYMdYRRojMeQxgN6yQUUH2kd2UZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Fk8cTDUFNsiqsz9aZ49Hf3m33SoGHTj8VtdL6r915vKG,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Fm6suyPaWD8si33rbXur6PdVHXbSbBiLjhrgHFZSNgB3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Fm7azZVLLLHmq2uGrPRdkZTbitBFYr8T5zGzkJGhYHW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FmTyddttcS94jmRr3fEpsV93tnjiYJMn1b1cdMuWLu6F,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FmrYTPPoudmEhTpwxPiHYxek3XtKiE8bzReX2DhJq63q,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FmyeTuJgW6Z2TvSqsVGXKRmGVPzo3b8R35dFbtYwRkm,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fn4TFxhtwjXNZwkzLsfcTiD9fLU75xT6W5iMc6XTEUE9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fn4wMQh9Up7EUoSdeqcNdtrtqhq9Ta44jVSc9ehzKaC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Fn7zxPSiZZPENRKUjiWW2REtrJE5wipfAbV3WnjdwYPM,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Fn8WJ5afkGJp424indxe9jqNZDjbUDPsMcCm3tP8HEeP,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FnJoqrDHDX8TVH1EJ3hXETaiHGpyy541rrdKpBuCqgFz,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FnRzx25cybByznHoi8QVc78QZzpoqhiePVhMcDHR1DUT,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FnYfaWvpEhN8JZJydKieXy6F6wmzsRkMpAZHQEPwYKTE,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FnbT6KnPeEkBRUqB47JPti45kEu3uJKFV6e1EbHt6WcQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FnimiiLAyzbsmWWYB2TtctbqXrsmG1aMYym9u8pgy9Ny,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FodhoucARJhEy8qAFBwkfzFB8WoWyoHeTjuwwESfzcuy,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Foi4mFhpmYu8a9fpiUSEMV3podihce9Wq3cmYERoprBn,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FoqZqEwGDdT2bkfmX2hMrjZphizPkVxtincg2iGQV6yv,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FpDhGGPCJSHvvABoEZjZUPurBstXta32DtZvhggBUnRh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FpW2T419AbrU6BphES2xNZciDciGzHMDsBoYdZ1WVRuq,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FqCsEJ9SaxmX6XQwdQVdSgAMa9NcBNDX27sgqmeps5x4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FqDJQP6MbkCcz8Rq6P63nC2Za7RVAupJDJFdcPy95XzJ,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FqFwNEEnL92kZZgC1wgXwWN24PGXiFiVzbjG5bnQBMZy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FqHtDVaYbJWGymmnd6EPHzrVeZtjWmeG1Xi6NcXK7HCi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FqgdPU44xKhzNHewfsiZL4MWNzfJbp2yEehAuT9MVv9w,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FqrQUZBBrPLSZPGXJHFevbhb9CkYLeNW1tYmx9N9EGHA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FqvTknHmu2rXrhGePesPLR2DFhe5sHBtgULMJ2aMqVVv,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fr1sfsH1zxGAXv3iUWyHbw9t4wqQKTea4f7tp5jsjDSj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FrDPUrtydh3dhDRLbXVDtyYngiGEECYWNqjgyUca15uz,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FrT1LMX6ZmWJ5Q3SWTBuMM6xeQVvYcty4XhP54UR9Cmu,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FrVYvp9UWX6B2QJZnkhymQ3vLQvqARuzgNvQx8ht7RKo,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Frdn9sLW2TKLA4aeJy5jTYXwNWoqRrneGZtUonEDYv8X,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fs6NLcnNP6JZyqSNGgBcgYQF89hytWKqrzrgBfMuvShR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fs713wRgRJCvs6cnQCLH91U4weocxmQx1G7LLTZcqSd1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Fs9RN3wAsuJKPbTmtX5eek1bhW5krNH8RkQxkFAtgNfR,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
FsFkrcryV4i3KeSW45F8Qbw3XaLfh8MExkXYhD4d5Gxt,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FsME7ErindvuJy7jYTkwYt5zAuQfaA9a5KaCEVXoSLLR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FsheaVb9WDLxkUUmRrqfqzjfbNs3EwYo2k5EwNxCdwio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Fst6YcrCDFNuUogTNAncK5M9W5iaCFddzqFU5gi9juin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ft8MuNrMhFCvh9K6oMvZgVWxxrEh5PaB6gZXNFU621qN,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Ft91AJS6AKzgR5gXeXshQEvmaKmspjESqZtE2ejcspmi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FtAziDo9JWxEPsku4zJvKp6TKtp5svDB9WNMsxtdoFpm,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FtKjCXzY7rHUtTPmFjoBXD4zGoY8vh77vBLAxqDtWt8r,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FtdbqQfPeC76bbmmttADZfPbLk7GsVcC7Pk7vhRmMEhc,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FtfYLpGa6ZMAQ9rFJ7fzGGLo2KWhGSFvU19mhBrQw8yn,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fu6BcjLj776WDp2Ca5MnqUJByTqmWWi3kxA6uJdiLLhq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Fu9d9qkYe6fahhwLwZGSTGHwxy3dxvnEZKEksyBWyHKT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FuNzwYsXyY3EaT6iPg4PNT6NwnWEtBHtBgv4U1TzybLd,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FuPWmHsGhkoF7PQNdkWkReKVtMDnmxYfZ1EN9D7qmJn6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FuUHVVtf3U3SLeEeZ4T3JLngig7fygkCBbcZrC4eeUYA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FuXQz2fTMyyL5cyczZdd1pA61D22uWTWunhxXRmk3vy1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FudGorjpeModvkBka6XCV4zdEThXSDGu7ZWuV3R8iCgT,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
FuddQsuJ3J9nXdrDXKf31v8uPkEUJCvrTNFUSprxbx7J,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
FuksXcZdAAdM8DsF1CLbd39BYriYeqxSDfGyH9hkXg6Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fv18e7h5UJVzjzSyWKDku8nvaQ1rEnNzFhHrKY4oJFBT,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Fv1TeK6Ah3uYoFeJNS9qcqJZZA7iyHfhzPrqVfYZ3pXd,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FvGxiUbBLQYjaHwWe49Qi8ozzoJJqEB1erw7GbYZoqd6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Fw4ukB5hj1vHsMRjK5jrBGXmjgNWUKg6mqah2PjZcfQY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
